Date.Day,Date.Full,Date.Month,Date.Year,Show.Name,Show.Theatre,Show.Type,Statistics.Attendance,Statistics.Capacity,Statistics.Gross,Statistics.Gross Potential,Statistics.Performances
16,11/16/2014,11,2014,The Country House,Friedman,Play,3641,70,187209,32,8
16,11/16/2014,11,2014,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,7988,98,907142,95,8
16,11/16/2014,11,2014,The Elephant Man 2014,Booth,Play,6278,101,966896,112,0
16,11/16/2014,11,2014,The Last Ship,Neil Simon,Musical,6648,62,536449,43,8
16,11/16/2014,11,2014,The Lion King,Minskoff,Musical,13319,98,1527989,90,8
16,11/16/2014,11,2014,The Phantom Of The Opera,Majestic,Musical,8450,66,715131,47,8
16,11/16/2014,11,2014,The Real Thing 2014,American Airlines,Play,5512,93,455145,71,8
16,11/16/2014,11,2014,The River,Circle In The Square,Play,5695,102,723882,83,1
16,11/16/2014,11,2014,This Is Our Youth,Cort,Play,4772,56,322033,41,8
16,11/16/2014,11,2014,Wicked,Gershwin,Musical,12283,85,1361772,81,8
16,11/16/2014,11,2014,You Can'T Take It With You,Longacre,Play,5708,66,544105,55,8
23,11/23/2014,11,2014,A Delicate Balance 2014,Golden,Play,6356,99,745933,83,4
23,11/23/2014,11,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,6939,96,775336,87,8
23,11/23/2014,11,2014,Aladdin,New Amsterdam,Musical,13737,100,1372657,104,8
23,11/23/2014,11,2014,Beautiful,Stephen Sondheim,Musical,7974,97,1279198,100,8
23,11/23/2014,11,2014,Cabaret '14,Studio 54,Musical,6701,94,816760,81,8
23,11/23/2014,11,2014,Chicago,Ambassador,Musical,5339,62,419363,42,8
23,11/23/2014,11,2014,Cinderella,Broadway,Musical,8934,64,680334,56,8
23,11/23/2014,11,2014,Disgraced,Lyceum,Play,5212,71,433598,56,8
23,11/23/2014,11,2014,Hedwig And The Angry Inch,Belasco,Musical,5590,79,548527,74,7
23,11/23/2014,11,2014,Honeymoon In Vegas,Nederlander,Musical,5288,67,366136,37,0
23,11/23/2014,11,2014,If/Then,Richard Rodgers,Musical,7168,68,502191,39,8
23,11/23/2014,11,2014,It'S Only A Play,Schoenfeld,Play,8417,98,1342409,101,8
23,11/23/2014,11,2014,Jersey Boys,August Wilson,Musical,7132,73,727159,63,8
23,11/23/2014,11,2014,Kinky Boots,Al Hirschfeld,Musical,10077,88,1100608,74,8
23,11/23/2014,11,2014,Les Miserables '14,Imperial,Musical,7960,71,617818,51,8
23,11/23/2014,11,2014,Love Letters 2014,Brooks Atkinson,Play,4764,64,411765,53,7
23,11/23/2014,11,2014,Mamma Mia!,Broadhurst,Musical,6236,67,491950,44,8
23,11/23/2014,11,2014,Matilda,Shubert,Musical,8418,73,764003,60,8
23,11/23/2014,11,2014,Motown The Musical,Lunt-Fontanne,Musical,10303,85,981245,69,8
23,11/23/2014,11,2014,On The Town 2014,Lyric,Musical,9912,66,795604,44,8
23,11/23/2014,11,2014,Once,Jacobs,Musical,5383,64,425226,46,8
23,11/23/2014,11,2014,Pippin,Music Box,Musical,4997,63,367437,35,8
23,11/23/2014,11,2014,Rock Of Ages,Helen Hayes,Musical,3533,76,296522,53,8
23,11/23/2014,11,2014,Side Show 2014,St. James,Musical,7397,71,419203,41,8
23,11/23/2014,11,2014,The Book Of Mormon,Eugene O'Neill,Musical,8742,103,1579606,114,8
23,11/23/2014,11,2014,The Country House,Friedman,Play,3439,66,146741,27,8
23,11/23/2014,11,2014,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,7980,98,903389,94,8
23,11/23/2014,11,2014,The Elephant Man 2014,Booth,Play,6211,100,938509,109,0
23,11/23/2014,11,2014,The Last Ship,Neil Simon,Musical,7222,67,497208,40,8
23,11/23/2014,11,2014,The Lion King,Minskoff,Musical,13503,99,1711467,95,8
23,11/23/2014,11,2014,The Phantom Of The Opera,Majestic,Musical,8266,64,676699,45,8
23,11/23/2014,11,2014,The Real Thing 2014,American Airlines,Play,5441,92,475879,74,8
23,11/23/2014,11,2014,The River,Circle In The Square,Play,5621,101,882153,101,8
23,11/23/2014,11,2014,This Is Our Youth,Cort,Play,4533,53,287243,36,8
23,11/23/2014,11,2014,Wicked,Gershwin,Musical,12670,88,1452509,86,8
23,11/23/2014,11,2014,You Can'T Take It With You,Longacre,Play,5057,59,467067,47,8
30,11/30/2014,11,2014,A Delicate Balance 2014,Golden,Play,5650,88,807472,87,8
30,11/30/2014,11,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,7046,96,974924,96,8
30,11/30/2014,11,2014,Aladdin,New Amsterdam,Musical,13784,100,1759955,112,8
30,11/30/2014,11,2014,Beautiful,Stephen Sondheim,Musical,8026,98,1405434,103,8
30,11/30/2014,11,2014,Cabaret '14,Studio 54,Musical,7101,99,948085,93,8
30,11/30/2014,11,2014,Chicago,Ambassador,Musical,6614,77,583103,59,8
30,11/30/2014,11,2014,Cinderella,Broadway,Musical,13197,94,1115935,92,8
30,11/30/2014,11,2014,Disgraced,Lyceum,Play,5009,68,412694,53,8
30,11/30/2014,11,2014,Hedwig And The Angry Inch,Belasco,Musical,6135,87,653674,87,7
30,11/30/2014,11,2014,Honeymoon In Vegas,Nederlander,Musical,5078,56,351277,31,0
30,11/30/2014,11,2014,If/Then,Richard Rodgers,Musical,6452,62,615096,48,8
30,11/30/2014,11,2014,It'S Only A Play,Schoenfeld,Play,8002,94,1354791,102,8
30,11/30/2014,11,2014,Jersey Boys,August Wilson,Musical,7913,81,920735,74,8
30,11/30/2014,11,2014,Kinky Boots,Al Hirschfeld,Musical,10293,90,1314521,84,8
30,11/30/2014,11,2014,Les Miserables '14,Imperial,Musical,9806,87,992609,80,8
30,11/30/2014,11,2014,Love Letters 2014,Brooks Atkinson,Play,3978,53,309103,40,7
30,11/30/2014,11,2014,Mamma Mia!,Broadhurst,Musical,7334,79,662155,59,8
30,11/30/2014,11,2014,Matilda,Shubert,Musical,11463,100,1454493,113,8
30,11/30/2014,11,2014,Motown The Musical,Lunt-Fontanne,Musical,9200,76,1011459,71,8
30,11/30/2014,11,2014,On The Town 2014,Lyric,Musical,8975,60,885138,49,8
30,11/30/2014,11,2014,Once,Jacobs,Musical,6362,75,563704,60,8
30,11/30/2014,11,2014,Pippin,Music Box,Musical,6847,86,670217,64,8
30,11/30/2014,11,2014,Rock Of Ages,Helen Hayes,Musical,3664,79,360759,64,8
30,11/30/2014,11,2014,Side Show 2014,St. James,Musical,5800,56,466970,39,8
30,11/30/2014,11,2014,The Book Of Mormon,Eugene O'Neill,Musical,8751,103,1875135,125,8
30,11/30/2014,11,2014,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,7750,95,952041,100,8
30,11/30/2014,11,2014,The Elephant Man 2014,Booth,Play,6219,100,958970,109,0
30,11/30/2014,11,2014,The Illusionists - Witness The Impossible,Marquis,Special,9762,89,1048858,76,0
30,11/30/2014,11,2014,The Last Ship,Neil Simon,Musical,6418,59,458563,37,8
30,11/30/2014,11,2014,The Lion King,Minskoff,Musical,13602,100,2422719,103,8
30,11/30/2014,11,2014,The Phantom Of The Opera,Majestic,Musical,11319,88,1131137,75,8
30,11/30/2014,11,2014,The Real Thing 2014,American Airlines,Play,5220,88,451370,71,8
30,11/30/2014,11,2014,The River,Circle In The Square,Play,5629,101,906275,104,8
30,11/30/2014,11,2014,This Is Our Youth,Cort,Play,4977,59,341572,43,8
30,11/30/2014,11,2014,Wicked,Gershwin,Musical,15714,97,2432132,129,9
30,11/30/2014,11,2014,You Can'T Take It With You,Longacre,Play,5479,64,548572,55,8
7,12/7/2014,12,2014,A Delicate Balance 2014,Golden,Play,6092,95,873152,95,8
7,12/7/2014,12,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,6882,94,892158,92,8
7,12/7/2014,12,2014,Aladdin,New Amsterdam,Musical,13553,98,1516840,106,8
7,12/7/2014,12,2014,Beautiful,Stephen Sondheim,Musical,8202,100,1324837,103,8
7,12/7/2014,12,2014,Cabaret '14,Studio 54,Musical,7084,99,894223,88,8
7,12/7/2014,12,2014,Chicago,Ambassador,Musical,5762,67,466607,47,8
7,12/7/2014,12,2014,Cinderella,Broadway,Musical,9995,71,805921,67,8
7,12/7/2014,12,2014,Disgraced,Lyceum,Play,4883,66,410321,53,8
7,12/7/2014,12,2014,Hedwig And The Angry Inch,Belasco,Musical,6002,85,610431,82,7
7,12/7/2014,12,2014,Honeymoon In Vegas,Nederlander,Musical,7784,86,410775,36,0
7,12/7/2014,12,2014,If/Then,Richard Rodgers,Musical,6552,62,546374,42,8
7,12/7/2014,12,2014,It'S Only A Play,Schoenfeld,Play,8483,99,1424039,107,8
7,12/7/2014,12,2014,Jersey Boys,August Wilson,Musical,7836,80,913846,76,8
7,12/7/2014,12,2014,Kinky Boots,Al Hirschfeld,Musical,10325,91,1321866,89,8
7,12/7/2014,12,2014,Les Miserables '14,Imperial,Musical,8154,72,771307,63,8
7,12/7/2014,12,2014,Love Letters 2014,Brooks Atkinson,Play,4966,66,409785,52,7
7,12/7/2014,12,2014,Mamma Mia!,Broadhurst,Musical,6290,67,547087,49,8
7,12/7/2014,12,2014,Matilda,Shubert,Musical,9285,81,928149,73,8
7,12/7/2014,12,2014,Motown The Musical,Lunt-Fontanne,Musical,9474,79,1065120,75,8
7,12/7/2014,12,2014,On The Town 2014,Lyric,Musical,9116,61,779021,44,8
7,12/7/2014,12,2014,Once,Jacobs,Musical,6127,72,554966,60,8
7,12/7/2014,12,2014,Pippin,Music Box,Musical,5675,72,464138,44,8
7,12/7/2014,12,2014,Rock Of Ages,Helen Hayes,Musical,4010,86,373834,66,8
7,12/7/2014,12,2014,Side Show 2014,St. James,Musical,6438,62,483252,41,8
7,12/7/2014,12,2014,The Book Of Mormon,Eugene O'Neill,Musical,8752,103,1734478,125,8
7,12/7/2014,12,2014,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,7634,94,864898,90,8
7,12/7/2014,12,2014,The Elephant Man 2014,Booth,Play,6208,100,755087,87,1
7,12/7/2014,12,2014,The Illusionists - Witness The Impossible,Marquis,Special,10702,84,878416,63,6
7,12/7/2014,12,2014,The Last Ship,Neil Simon,Musical,6338,59,491910,40,8
7,12/7/2014,12,2014,The Lion King,Minskoff,Musical,12360,91,1919765,88,8
7,12/7/2014,12,2014,The Phantom Of The Opera,Majestic,Musical,9112,71,785441,52,8
7,12/7/2014,12,2014,The Real Thing 2014,American Airlines,Play,5392,91,458860,72,8
7,12/7/2014,12,2014,The River,Circle In The Square,Play,5612,101,873863,100,8
7,12/7/2014,12,2014,This Is Our Youth,Cort,Play,5247,62,262663,33,8
7,12/7/2014,12,2014,Wicked,Gershwin,Musical,13954,96,1814918,108,8
7,12/7/2014,12,2014,You Can'T Take It With You,Longacre,Play,5451,64,519282,53,8
14,12/14/2014,12,2014,A Delicate Balance 2014,Golden,Play,6015,94,854322,93,8
14,12/14/2014,12,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,6899,94,879103,91,8
14,12/14/2014,12,2014,Aladdin,New Amsterdam,Musical,13631,99,1529288,106,8
14,12/14/2014,12,2014,Beautiful,Stephen Sondheim,Musical,8230,100,1354390,105,8
14,12/14/2014,12,2014,Cabaret '14,Studio 54,Musical,6858,96,808669,79,8
14,12/14/2014,12,2014,Chicago,Ambassador,Musical,5112,59,414484,42,8
14,12/14/2014,12,2014,Cinderella,Broadway,Musical,10561,75,851242,70,8
14,12/14/2014,12,2014,Disgraced,Lyceum,Play,4841,66,415019,53,8
14,12/14/2014,12,2014,Hedwig And The Angry Inch,Belasco,Musical,6242,89,640340,86,7
14,12/14/2014,12,2014,Honeymoon In Vegas,Nederlander,Musical,6655,73,396473,35,0
14,12/14/2014,12,2014,If/Then,Richard Rodgers,Musical,6051,58,502861,39,8
14,12/14/2014,12,2014,It'S Only A Play,Schoenfeld,Play,8447,99,1413682,106,8
14,12/14/2014,12,2014,Jersey Boys,August Wilson,Musical,7680,78,847588,70,8
14,12/14/2014,12,2014,Kinky Boots,Al Hirschfeld,Musical,10317,91,1295982,87,8
14,12/14/2014,12,2014,Les Miserables '14,Imperial,Musical,7970,71,719973,59,8
14,12/14/2014,12,2014,Love Letters 2014,Brooks Atkinson,Play,4231,57,274612,35,7
14,12/14/2014,12,2014,Mamma Mia!,Broadhurst,Musical,5298,57,437209,39,8
14,12/14/2014,12,2014,Matilda,Shubert,Musical,9335,81,900826,71,8
14,12/14/2014,12,2014,Motown The Musical,Lunt-Fontanne,Musical,8993,75,982656,69,8
14,12/14/2014,12,2014,On The Town 2014,Lyric,Musical,9370,62,756779,42,8
14,12/14/2014,12,2014,Once,Jacobs,Musical,6597,78,601479,65,8
14,12/14/2014,12,2014,Pippin,Music Box,Musical,5821,73,468537,45,8
14,12/14/2014,12,2014,Rock Of Ages,Helen Hayes,Musical,4138,89,376586,67,8
14,12/14/2014,12,2014,Side Show 2014,St. James,Musical,6467,62,467909,40,8
14,12/14/2014,12,2014,The Book Of Mormon,Eugene O'Neill,Musical,8751,103,1739667,125,8
14,12/14/2014,12,2014,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,7572,93,893577,93,8
14,12/14/2014,12,2014,The Elephant Man 2014,Booth,Play,6233,101,934580,100,8
14,12/14/2014,12,2014,The Illusionists - Witness The Impossible,Marquis,Special,9883,77,987234,62,8
14,12/14/2014,12,2014,The Last Ship,Neil Simon,Musical,8279,77,817897,66,8
14,12/14/2014,12,2014,The Lion King,Minskoff,Musical,12637,93,1925063,89,8
14,12/14/2014,12,2014,The Phantom Of The Opera,Majestic,Musical,9021,70,760079,50,8
14,12/14/2014,12,2014,The Real Thing 2014,American Airlines,Play,5509,93,456725,71,8
14,12/14/2014,12,2014,The River,Circle In The Square,Play,5608,101,865695,99,8
14,12/14/2014,12,2014,This Is Our Youth,Cort,Play,5260,62,270455,34,8
14,12/14/2014,12,2014,Wicked,Gershwin,Musical,13554,94,1746037,104,8
14,12/14/2014,12,2014,You Can'T Take It With You,Longacre,Play,5317,62,498935,51,8
21,12/21/2014,12,2014,A Delicate Balance 2014,Golden,Play,5109,80,706174,76,8
21,12/21/2014,12,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,7046,96,841587,87,8
21,12/21/2014,12,2014,Aladdin,New Amsterdam,Musical,13732,100,1607102,112,8
21,12/21/2014,12,2014,Beautiful,Stephen Sondheim,Musical,7675,94,1235710,96,8
21,12/21/2014,12,2014,Cabaret '14,Studio 54,Musical,7160,100,935919,92,8
21,12/21/2014,12,2014,Chicago,Ambassador,Musical,5946,69,479248,48,8
21,12/21/2014,12,2014,Cinderella,Broadway,Musical,12307,88,990052,82,8
21,12/21/2014,12,2014,Constellations,Friedman,Play,3953,87,325875,55,0
21,12/21/2014,12,2014,Disgraced,Lyceum,Play,3873,53,332589,43,8
21,12/21/2014,12,2014,Hedwig And The Angry Inch,Belasco,Musical,6013,85,592551,80,7
21,12/21/2014,12,2014,Honeymoon In Vegas,Nederlander,Musical,6343,70,321524,29,0
21,12/21/2014,12,2014,If/Then,Richard Rodgers,Musical,6477,62,525214,41,8
21,12/21/2014,12,2014,It'S Only A Play,Schoenfeld,Play,8345,98,1408914,106,8
21,12/21/2014,12,2014,Jersey Boys,August Wilson,Musical,7255,74,837362,70,8
21,12/21/2014,12,2014,Kinky Boots,Al Hirschfeld,Musical,9512,83,1126354,76,8
21,12/21/2014,12,2014,Les Miserables '14,Imperial,Musical,9027,80,858645,70,8
21,12/21/2014,12,2014,Mamma Mia!,Broadhurst,Musical,6155,66,527353,47,8
21,12/21/2014,12,2014,Matilda,Shubert,Musical,10313,90,1078021,85,8
21,12/21/2014,12,2014,Motown The Musical,Lunt-Fontanne,Musical,8366,69,889590,63,8
21,12/21/2014,12,2014,On The Town 2014,Lyric,Musical,8581,57,713291,40,8
21,12/21/2014,12,2014,Once,Jacobs,Musical,7186,85,666416,72,8
21,12/21/2014,12,2014,Pippin,Music Box,Musical,6327,80,512514,49,8
21,12/21/2014,12,2014,Rock Of Ages,Helen Hayes,Musical,4358,93,400950,71,8
21,12/21/2014,12,2014,Side Show 2014,St. James,Musical,7512,72,513912,44,8
21,12/21/2014,12,2014,The Book Of Mormon,Eugene O'Neill,Musical,8744,103,1862009,134,8
21,12/21/2014,12,2014,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,7281,89,867003,91,8
21,12/21/2014,12,2014,The Elephant Man 2014,Booth,Play,6128,99,973202,104,8
21,12/21/2014,12,2014,The Illusionists - Witness The Impossible,Marquis,Special,12221,85,1213927,68,9
21,12/21/2014,12,2014,The Last Ship,Neil Simon,Musical,8152,76,779799,63,8
21,12/21/2014,12,2014,The Lion King,Minskoff,Musical,12908,95,2200409,95,8
21,12/21/2014,12,2014,The Phantom Of The Opera,Majestic,Musical,10200,79,928596,61,8
21,12/21/2014,12,2014,The Real Thing 2014,American Airlines,Play,5395,91,445978,70,8
21,12/21/2014,12,2014,The River,Circle In The Square,Play,5536,99,785131,90,8
21,12/21/2014,12,2014,This Is Our Youth,Cort,Play,6123,72,322733,41,8
21,12/21/2014,12,2014,Wicked,Gershwin,Musical,14284,99,1986719,118,8
21,12/21/2014,12,2014,You Can'T Take It With You,Longacre,Play,5386,63,486341,49,8
28,12/28/2014,12,2014,A Delicate Balance 2014,Golden,Play,5025,78,640592,69,8
28,12/28/2014,12,2014,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,7338,100,1062731,105,8
28,12/28/2014,12,2014,Aladdin,New Amsterdam,Musical,15508,100,1986322,119,9
28,12/28/2014,12,2014,Beautiful,Stephen Sondheim,Musical,8845,96,1546950,99,9
28,12/28/2014,12,2014,Cabaret '14,Studio 54,Musical,7170,100,1013897,100,8
28,12/28/2014,12,2014,Chicago,Ambassador,Musical,8091,94,872913,88,8
28,12/28/2014,12,2014,Cinderella,Broadway,Musical,11622,95,1336544,126,7
28,12/28/2014,12,2014,Constellations,Friedman,Play,4133,91,384388,65,0
28,12/28/2014,12,2014,Disgraced,Lyceum,Play,4809,65,393371,51,8
28,12/28/2014,12,2014,Hedwig And The Angry Inch,Belasco,Musical,6502,92,733393,98,7
28,12/28/2014,12,2014,Honeymoon In Vegas,Nederlander,Musical,6973,77,399311,35,0
28,12/28/2014,12,2014,If/Then,Richard Rodgers,Musical,8807,84,835798,65,8
28,12/28/2014,12,2014,It'S Only A Play,Schoenfeld,Play,8452,99,1431961,108,8
28,12/28/2014,12,2014,Jersey Boys,August Wilson,Musical,9418,96,1239004,96,8
28,12/28/2014,12,2014,Kinky Boots,Al Hirschfeld,Musical,11219,98,1532084,98,8
28,12/28/2014,12,2014,Les Miserables '14,Imperial,Musical,11148,99,1286276,104,8
28,12/28/2014,12,2014,Mamma Mia!,Broadhurst,Musical,8762,94,964706,86,8
28,12/28/2014,12,2014,Matilda,Shubert,Musical,11541,101,1637071,126,8
28,12/28/2014,12,2014,Motown The Musical,Lunt-Fontanne,Musical,11063,92,1285105,91,8
28,12/28/2014,12,2014,On The Town 2014,Lyric,Musical,10446,70,1068470,60,8
28,12/28/2014,12,2014,Once,Jacobs,Musical,8520,101,893494,96,8
28,12/28/2014,12,2014,Pippin,Music Box,Musical,6572,83,778718,74,8
28,12/28/2014,12,2014,Rock Of Ages,Helen Hayes,Musical,4544,97,544368,86,8
28,12/28/2014,12,2014,Side Show 2014,St. James,Musical,8115,78,588059,47,8
28,12/28/2014,12,2014,The Book Of Mormon,Eugene O'Neill,Musical,8752,103,2085228,137,8
28,12/28/2014,12,2014,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,8136,100,1090216,114,8
28,12/28/2014,12,2014,The Elephant Man 2014,Booth,Play,6320,102,1058547,109,8
28,12/28/2014,12,2014,The Illusionists - Witness The Impossible,Marquis,Special,15114,95,1811228,90,10
28,12/28/2014,12,2014,The Last Ship,Neil Simon,Musical,7836,73,864004,69,8
28,12/28/2014,12,2014,The Lion King,Minskoff,Musical,15306,100,2885371,107,9
28,12/28/2014,12,2014,The Phantom Of The Opera,Majestic,Musical,12955,101,1641020,107,8
28,12/28/2014,12,2014,The Real Thing 2014,American Airlines,Play,5530,93,434148,68,8
28,12/28/2014,12,2014,The River,Circle In The Square,Play,5570,100,771849,88,8
28,12/28/2014,12,2014,This Is Our Youth,Cort,Play,5449,73,343256,49,7
28,12/28/2014,12,2014,Wicked,Gershwin,Musical,16257,100,2903309,154,9
28,12/28/2014,12,2014,You Can'T Take It With You,Longacre,Play,6873,80,650249,65,8
4,1/4/2015,1,2015,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,7379,101,1011822,96,8
4,1/4/2015,1,2015,Aladdin,New Amsterdam,Musical,13787,100,1842291,118,8
4,1/4/2015,1,2015,Beautiful,Stephen Sondheim,Musical,7995,97,1264728,95,8
4,1/4/2015,1,2015,Cabaret '14,Studio 54,Musical,7176,100,1051850,103,8
4,1/4/2015,1,2015,Chicago,Ambassador,Musical,8407,97,950544,96,8
4,1/4/2015,1,2015,Cinderella,Broadway,Musical,15710,100,1873246,139,9
4,1/4/2015,1,2015,Constellations,Friedman,Play,5040,97,478445,70,0
4,1/4/2015,1,2015,Disgraced,Lyceum,Play,5737,78,386752,50,8
4,1/4/2015,1,2015,Hedwig And The Angry Inch,Belasco,Musical,6717,95,777340,105,7
4,1/4/2015,1,2015,Honeymoon In Vegas,Nederlander,Musical,7657,84,409674,36,0
4,1/4/2015,1,2015,If/Then,Richard Rodgers,Musical,9396,90,898321,70,8
4,1/4/2015,1,2015,It'S Only A Play,Schoenfeld,Play,8480,99,1455818,109,8
4,1/4/2015,1,2015,Jersey Boys,August Wilson,Musical,9265,94,1091460,85,8
4,1/4/2015,1,2015,Kinky Boots,Al Hirschfeld,Musical,12921,101,1572870,86,9
4,1/4/2015,1,2015,Les Miserables '14,Imperial,Musical,12671,100,1425137,104,9
4,1/4/2015,1,2015,Mamma Mia!,Broadhurst,Musical,9102,98,1002625,89,8
4,1/4/2015,1,2015,Matilda,Shubert,Musical,11543,101,1502817,118,8
4,1/4/2015,1,2015,Motown The Musical,Lunt-Fontanne,Musical,10613,88,1215495,86,8
4,1/4/2015,1,2015,On The Town 2014,Lyric,Musical,11207,75,968359,54,8
4,1/4/2015,1,2015,Once,Jacobs,Musical,8608,102,967968,105,8
4,1/4/2015,1,2015,Pippin,Music Box,Musical,7897,100,907253,86,8
4,1/4/2015,1,2015,Rock Of Ages,Helen Hayes,Musical,4550,98,583527,93,8
4,1/4/2015,1,2015,Side Show 2014,St. James,Musical,10327,99,810486,68,8
4,1/4/2015,1,2015,The Book Of Mormon,Eugene O'Neill,Musical,9846,103,2224280,130,9
4,1/4/2015,1,2015,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,8125,100,1089779,114,8
4,1/4/2015,1,2015,The Elephant Man 2014,Booth,Play,6364,103,1069102,111,8
4,1/4/2015,1,2015,The Illusionists - Witness The Impossible,Marquis,Special,18683,97,2217405,91,12
4,1/4/2015,1,2015,The Last Ship,Neil Simon,Musical,8985,83,953165,77,8
4,1/4/2015,1,2015,The Lion King,Minskoff,Musical,13605,100,2514994,106,8
4,1/4/2015,1,2015,The Phantom Of The Opera,Majestic,Musical,13704,95,1649106,96,9
4,1/4/2015,1,2015,The Real Thing 2014,American Airlines,Play,5181,100,462361,83,7
4,1/4/2015,1,2015,The River,Circle In The Square,Play,5679,102,756740,101,8
4,1/4/2015,1,2015,The Temptations And The Four Tops On Broadway,Palace,Special,8780,75,819461,63,7
4,1/4/2015,1,2015,This Is Our Youth,Cort,Play,8236,86,569187,64,9
4,1/4/2015,1,2015,Wicked,Gershwin,Musical,15403,100,2740642,163,8
4,1/4/2015,1,2015,You Can'T Take It With You,Longacre,Play,6681,78,610186,62,8
11,1/11/2015,1,2015,A Delicate Balance 2014,Golden,Play,4706,73,582284,65,8
11,1/11/2015,1,2015,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,6461,89,689857,72,8
11,1/11/2015,1,2015,Aladdin,New Amsterdam,Musical,13784,100,1388395,107,8
11,1/11/2015,1,2015,Beautiful,Stephen Sondheim,Musical,7101,87,1072591,84,8
11,1/11/2015,1,2015,Cabaret '14,Studio 54,Musical,6223,100,805093,90,7
11,1/11/2015,1,2015,Chicago,Ambassador,Musical,6269,73,480811,48,8
11,1/11/2015,1,2015,Constellations,Friedman,Play,4474,98,336203,57,0
